year,month,rank,net_worth,full_name,year of birth,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,self_made,wealth_status
2024,4,734,4.3 B,E. Joe Shoen,1949,74,Male,United States,United States,Phoenix,Automotive,FALSE,Increased
2024,4,734,4.3 B,Frank Wang,1980,43,Male,China,China,Shenzhen,Technology,TRUE,Remained Even
2024,4,734,4.3 B,Michael Xie,1969,55,Male,United States,United States,Los Altos Hills,Technology,TRUE,Increased
2024,4,756,4.2 B,"Austen Cargill, II.",1951,73,Male,United States,United States,Livingston,Food & Beverage,FALSE,Increased
2024,4,756,4.2 B,"James Cargill, II.",1949,74,Male,United States,United States,Birchwood,Food & Beverage,FALSE,Increased
2024,4,756,4.2 B,Barry Diller,1942,82,Male,United States,United States,New York,Media & Entertainment,TRUE,Increased
2024,4,756,4.2 B,Charles Edelstenne,1938,86,Male,France,France,Paris,Manufacturing,TRUE,Increased
2024,4,756,4.2 B,Daniel Ek,1983,41,Male,Sweden,Sweden,Stockholm,Technology,TRUE,Increased
2024,4,756,4.2 B,Rajiv Jain,1968,56,Male,United States,United States,Fort Lauderdale,Finance & Investments,TRUE,Increased
2024,4,756,4.2 B,Peter Kellogg,1942,81,Male,United States,United States,Short Hills,Finance & Investments,FALSE,Increased
2024,4,756,4.2 B,Egor Kulkov,1971,52,Male,Russia,Switzerland,Grimisuat,Healthcare,TRUE,Increased
2024,4,756,4.2 B,Marianne Liebmann,1953,70,Female,United States,United States,Bozeman,Food & Beverage,FALSE,Increased
2024,4,756,4.2 B,Rajan Raheja & family,1954,69,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,756,4.2 B,Steven Udvar-Hazy,1946,78,Male,United States,United States,Westlake,Service,TRUE,Increased
2024,4,756,4.2 B,Gustav Magnar Witzoe,1993,30,Male,Norway,Norway,Kverva,Food & Beverage,FALSE,Increased
2024,4,756,4.2 B,Samuel Yin,1950,73,Male,Taiwan,Taiwan,Taipei,Diversified,FALSE,Decreased
2024,4,756,4.2 B,Yu Renrong,1966,58,Male,China,China,Ningbo,Manufacturing,TRUE,Increased
2024,4,756,4.2 B,Eric Yuan & family,1970,54,Male,United States,United States,Santa Clara,Technology,TRUE,Increased
2024,4,756,4.2 B,Zhang Daocai,1950,74,Male,China,China,Shaoxing,Diversified,TRUE,Increased
2024,4,775,4.1 B,Maggie Hardy,1965,58,Female,United States,United States,Belle Vernon,Service,FALSE,Increased
2024,4,775,4.1 B,Brad Jacobs,1956,67,Male,United States,United States,Greenwich,Logistics,TRUE,Increased
2024,4,775,4.1 B,Hamilton James & family,1951,72,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,775,4.1 B,Jiang Bin,1966,57,Male,China,China,Weifang,Technology,TRUE,Decreased
2024,4,775,4.1 B,Baba Kalyani,1949,75,Male,India,India,Pune,Automotive,FALSE,Increased
2024,4,775,4.1 B,Richard Schulze,1941,83,Male,United States,United States,Naples,Fashion & Retail,TRUE,Increased
2024,4,775,4.1 B,Erik Selin,1967,56,Male,Sweden,Sweden,Göteborg,Real Estate,TRUE,Increased
2024,4,775,4.1 B,Djoko Susanto,1950,74,Male,Indonesia,Indonesia,Jakarta,Fashion & Retail,TRUE,Decreased
2024,4,775,4.1 B,Takao Yasuda,1949,74,Male,Japan,Singapore,Singapore,Fashion & Retail,TRUE,Increased
2024,4,785,4.0 B,Rinat Akhmetov,1966,57,Male,Ukraine,Ukraine,Donetsk,Metals & Mining,TRUE,Decreased
2024,4,785,4.0 B,Isak Andic & family,1953,70,Male,Spain,Spain,Barcelona,Fashion & Retail,TRUE,Increased
2024,4,785,4.0 B,Cai Kui,1963,61,Male,China,China,Chengdu,Real Estate,TRUE,Decreased
2024,4,785,4.0 B,James Chambers,1957,66,Male,United States,United States,Palisades,Media & Entertainment,FALSE,Decreased
2024,4,785,4.0 B,Nicolas D'Ieteren,1975,48,Male,Belgium,Switzerland,Anzere,Automotive,FALSE,Increased
2024,4,785,4.0 B,Sergei Gordeev,1972,51,Male,Russia,Russia,Moscow,Real Estate,TRUE,Increased
2024,4,785,4.0 B,Antti Herlin,1956,67,Male,Finland,Finland,Kirkkonummi,Manufacturing,FALSE,Decreased
2024,4,785,4.0 B,Marian Ilitch,1933,91,Female,United States,United States,Bingham Farms,Food & Beverage,TRUE,Decreased
2024,4,785,4.0 B,Vivek Jain,1955,68,Male,India,India,Delhi,Manufacturing,FALSE,Increased
2024,4,785,4.0 B,Jian Jun,1963,60,Female,China,China,Beijing,Healthcare,TRUE,Decreased
2024,4,785,4.0 B,Lee Boo-jin,1970,53,Female,South Korea,South Korea,Seoul,Technology,FALSE,Increased
2024,4,785,4.0 B,Lim Hariyanto Wijaya Sarwono,1928,95,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,TRUE,Decreased
2024,4,785,4.0 B,Tom Morris,1954,69,Male,United Kingdom,United Kingdom,Merseyside,Fashion & Retail,TRUE,Increased
2024,4,785,4.0 B,Roger Penske,1937,87,Male,United States,United States,Birmingham,Automotive,TRUE,Increased
2024,4,785,4.0 B,Katharine Rayner,1945,79,Female,United States,United States,East Hampton,Media & Entertainment,FALSE,Decreased
2024,4,785,4.0 B,Arkady Rotenberg,1951,72,Male,Russia,Russia,Moscow,Construction & Engineering,TRUE,Increased
2024,4,785,4.0 B,Remo Ruffini,1961,62,Male,Italy,Italy,Como,Fashion & Retail,TRUE,Increased
2024,4,785,4.0 B,Klaus-Peter Schulenberg,1951,72,Male,Germany,Germany,Bremen,Service,TRUE,Increased
2024,4,785,4.0 B,Donald Sterling,1934,89,Male,United States,United States,Beverly Hills,Real Estate,TRUE,Decreased
2024,4,785,4.0 B,Margaretta Taylor,1942,81,Female,United States,United States,Southampton,Media & Entertainment,FALSE,Decreased
2024,4,785,4.0 B,Tsai Hong-tu,1952,71,Male,Taiwan,Taiwan,Taipei,Finance & Investments,FALSE,Increased
2024,4,785,4.0 B,Wang Junlin & family,1962,61,Male,China,China,Chengdu,Food & Beverage,TRUE,Increased
2024,4,785,4.0 B,Yao Liangsong,1964,59,Male,China,China,Guangzhou,Manufacturing,TRUE,Decreased
2024,4,785,4.0 B,Zhou Jianping,1960,63,Male,China,China,Jiangyin,Fashion & Retail,TRUE,Increased
2024,4,809,3.9 B,Abdulla bin Ahmad Al Ghurair & family,1969,54,Male,United Arab Emirates,United Arab Emirates,Dubai,Diversified,FALSE,Increased
2024,4,809,3.9 B,Danielle Bellon & family,1940,84,Female,France,France,Paris,Service,FALSE,Decreased
2024,4,809,3.9 B,Andrei Bokarev,1966,57,Male,Russia,Russia,Moscow,Manufacturing,TRUE,Increased
2024,4,809,3.9 B,Jacques D'Amours,1956,67,Male,Canada,Canada,Montreal,Fashion & Retail,TRUE,Increased
2024,4,809,3.9 B,Robert Duggan,1944,79,Male,United States,United States,Clearwater,Healthcare,TRUE,Increased
2024,4,809,3.9 B,Yakir Gabay,1966,57,Male,Cyprus,United Kingdom,London,Real Estate,TRUE,Increased
2024,4,809,3.9 B,Joseph Grendys,1961,62,Male,United States,United States,Chicago,Food & Beverage,TRUE,Increased
2024,4,809,3.9 B,Alan Howard,1963,60,Male,United Kingdom,Switzerland,Geneva,Finance & Investments,TRUE,Increased
2024,4,809,3.9 B,Jiang Weiping & family,1955,69,Male,China,China,Chengdu,Manufacturing,TRUE,Decreased
2024,4,809,3.9 B,Eric Lefkofsky,1969,54,Male,United States,United States,Glencoe,Technology,TRUE,Decreased
2024,4,809,3.9 B,Li Chunan,1968,55,Male,China,China,Fushun,Manufacturing,TRUE,Decreased
2024,4,809,3.9 B,Gail Miller,1943,80,Female,United States,United States,Salt Lake City,Automotive,TRUE,Decreased
2024,4,809,3.9 B,Gregorio Perez Companc & family,1935,88,Male,Argentina,Argentina,Buenos Aires,Energy,TRUE,Increased
2024,4,809,3.9 B,David Rubenstein,1949,74,Male,United States,United States,Bethesda,Finance & Investments,TRUE,Increased
2024,4,809,3.9 B,Thomas Siebel,1952,71,Male,United States,United States,Woodside,Technology,TRUE,Increased
2024,4,809,3.9 B,Peter Spuhler,1959,64,Male,Switzerland,Switzerland,Weiningen,Manufacturing,TRUE,Decreased
2024,4,809,3.9 B,Venu Srinivasan,1952,71,Male,India,India,Chennai,Automotive,FALSE,Increased
2024,4,809,3.9 B,Lawrence Stroll,1959,64,Male,Canada,Switzerland,Geneva,Fashion & Retail,TRUE,Increased
2024,4,809,3.9 B,Pat Stryker,1956,67,Female,United States,United States,Fort Collins,Healthcare,FALSE,Increased
2024,4,809,3.9 B,Tsai Cheng-ta,1950,74,Male,Taiwan,Taiwan,Taipei,Finance & Investments,FALSE,Increased
2024,4,809,3.9 B,Yi Zheng,1970,53,Male,China,China,Hangzhou,Technology,TRUE,Increased
2024,4,809,3.9 B,Charles Zegar,1948,76,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,809,3.9 B,Zhang Xuexin & family,1947,76,Male,China,China,Liaocheng,Metals & Mining,TRUE,Increased
2024,4,835,3.8 B,Igor Altushkin,1970,53,Male,Russia,Russia,Yekaterinburg,Metals & Mining,TRUE,Increased
2024,4,835,3.8 B,Madhur Bajaj,1952,71,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Niraj Bajaj,1954,69,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Shekhar Bajaj,1948,75,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Acharya Balkrishna,1972,51,Male,India,India,Haridwar,Food & Beverage,TRUE,Increased
2024,4,835,3.8 B,Stéphane Bancel,1972,51,Male,France,United States,Boston,Healthcare,TRUE,Decreased
2024,4,835,3.8 B,Sid Bass,1942,81,Male,United States,United States,Fort Worth,Energy,FALSE,Decreased
2024,4,835,3.8 B,Hubert Burda,1940,84,Male,Germany,Germany,Munich,Media & Entertainment,FALSE,Decreased
2024,4,835,3.8 B,Vanich Chaiyawan,1932,92,Male,Thailand,Thailand,Bangkok,Finance & Investments,TRUE,Decreased
2024,4,835,3.8 B,Chen Dongsheng,1957,66,Male,China,China,Beijing,Finance & Investments,TRUE,Decreased
2024,4,835,3.8 B,James Clark,1944,80,Male,United States,United States,Palm Beach,Technology,TRUE,Increased
2024,4,835,3.8 B,"William Conway, Jr.",1949,74,Male,United States,United States,McLean,Finance & Investments,TRUE,Increased
2024,4,835,3.8 B,Smita Crishna-Godrej,1950,73,Female,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Behdad Eghbali,1976,47,Male,United States,United States,Los Angeles,Finance & Investments,TRUE,Decreased
2024,4,835,3.8 B,Fan Hongwei,1967,57,Female,China,China,Suzhou,Energy,TRUE,Decreased
2024,4,835,3.8 B,Jose E. Feliciano,1973,50,Male,United States,United States,Los Angeles,Finance & Investments,TRUE,Decreased
2024,4,835,3.8 B,Bob Gaglardi,1941,83,Male,Canada,Canada,Vancouver,Real Estate,TRUE,Increased
2024,4,835,3.8 B,Peter Gassner,1965,59,Male,United States,United States,Pleasanton,Technology,TRUE,Increased
2024,4,835,3.8 B,Adi Godrej,1942,81,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Jamshyd Godrej,1949,75,Male,India,India,Mumbai,Real Estate,FALSE,Increased
2024,4,835,3.8 B,Nadir Godrej,1951,73,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Pansy Ho,1962,61,Female,Hong Kong,Hong Kong,Hong Kong,Gambling & Casinos,FALSE,Increased
2024,4,835,3.8 B,Miao Hangen,1965,59,Male,China,China,Suzhou,Diversified,TRUE,Decreased
2024,4,835,3.8 B,Masahiro Miki,1955,68,Male,Japan,Japan,Tokyo,Fashion & Retail,TRUE,Increased
2024,4,835,3.8 B,Hiroshi Mikitani,1965,59,Male,Japan,Japan,Tokyo,Fashion & Retail,TRUE,Increased
2024,4,835,3.8 B,Rishad Naoroji,1951,72,Male,India,India,Mumbai,Diversified,FALSE,Increased
2024,4,835,3.8 B,Masahiro Noda,1938,85,Male,Japan,Japan,Tokyo,Technology,TRUE,Increased
2024,4,835,3.8 B,J. Joe Ricketts & family,1941,82,Male,United States,United States,Little Jackson Hole,Finance & Investments,TRUE,Increased
2024,4,835,3.8 B,Naguib Sawiris,1954,69,Male,Egypt,Egypt,Cairo,Telecom,FALSE,Increased
2024,4,835,3.8 B,Wenrong Shen,1946,78,Male,China,China,Zhangjiagang,Metals & Mining,TRUE,Increased
2024,4,835,3.8 B,Barry Sternlicht,1960,63,Male,United States,United States,Miami,Finance & Investments,TRUE,Decreased
2024,4,835,3.8 B,Tse Ping & family,1952,72,Male,China,Hong Kong,Hong Kong,Healthcare,TRUE,Decreased
2024,4,835,3.8 B,Xiao Yongming & family,1964,59,Male,China,China,Beijing,Diversified,TRUE,Increased
2024,4,835,3.8 B,Xue Min,1957,67,Male,China,China,Wuhan,Healthcare,TRUE,Decreased
2024,4,871,3.7 B,Hayes Barnard,1972,52,Male,United States,United States,Austin,Finance & Investments,TRUE,Remained Even
2024,4,871,3.7 B,Euisun Chung,1970,53,Male,South Korea,South Korea,Seoul,Automotive,FALSE,Increased
2024,4,871,3.7 B,Alceu Elias Feldmann & family,1949,74,Male,Brazil,Brazil,Curitiba,Energy,TRUE,Increased
2024,4,871,3.7 B,Bruce Flatt,1965,58,Male,Canada,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,871,3.7 B,Fu Liquan & family,1967,56,Male,China,China,Hangzhou,Technology,TRUE,Increased
2024,4,871,3.7 B,Alessandra Garavoglia,1960,64,Female,Italy,Italy,Milan,Food & Beverage,FALSE,Increased
2024,4,871,3.7 B,Mikhail Gutseriev,1958,66,Male,Russia,Russia,Moscow,Energy,TRUE,Increased
2024,4,871,3.7 B,Christian Haub,1964,59,Male,Germany,Germany,Munich,Fashion & Retail,FALSE,Decreased
2024,4,871,3.7 B,Jason Jiang,1973,51,Male,Singapore,China,Shanghai,Media & Entertainment,TRUE,Remained Even
2024,4,871,3.7 B,Koon Poh Keong,1961,62,Male,Malaysia,Malaysia,Petaling Jaya,Manufacturing,TRUE,Decreased
2024,4,871,3.7 B,Mary Alice Dorrance Malone,1950,74,Female,United States,United States,Coatesville,Food & Beverage,FALSE,Decreased
2024,4,871,3.7 B,John Middleton,1955,69,Male,United States,United States,Bryn Mawr,Food & Beverage,FALSE,Increased
2024,4,871,3.7 B,Akira Mori & family,1936,87,Male,Japan,Japan,Tokyo,Real Estate,FALSE,Increased
2024,4,871,3.7 B,Eren Ozmen,1958,65,Female,United States,United States,Reno,Manufacturing,TRUE,Increased
2024,4,871,3.7 B,Jay Paul,1947,76,Male,United States,United States,San Francisco,Real Estate,TRUE,Decreased
2024,4,871,3.7 B,"H. Ross Perot, Jr.",1958,65,Male,United States,United States,Dallas,Real Estate,FALSE,Decreased
2024,4,871,3.7 B,Prasert Prasarttong-Osoth,1933,91,Male,Thailand,Thailand,Bangkok,Healthcare,TRUE,Increased
2024,4,871,3.7 B,Anthony Pritzker,1961,63,Male,United States,United States,Los Angeles,Service,FALSE,Remained Even
2024,4,871,3.7 B,Penny Pritzker,1959,64,Female,United States,United States,Chicago,Finance & Investments,FALSE,Increased
2024,4,871,3.7 B,Renzo Rosso & family,1955,68,Male,Italy,Italy,Bassano del Grappa,Fashion & Retail,TRUE,Increased
2024,4,871,3.7 B,Ugur Sahin,1965,58,Male,Germany,Germany,Mainz,Healthcare,TRUE,Decreased
2024,4,871,3.7 B,Tsai Ming-kai,1950,73,Male,Taiwan,Taiwan,Hsinchu,Technology,TRUE,Increased
2024,4,871,3.7 B,Vincent Viola,1956,68,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,871,3.7 B,Zhu Yan & family,1971,53,Female,China,China,Beijing,Real Estate,FALSE,Decreased
2024,4,896,3.6 B,Maurizio Billi,1957,66,Male,Brazil,Brazil,Sao Paulo,Healthcare,FALSE,Increased
2024,4,896,3.6 B,Cho Tak Wong,1946,77,Male,Hong Kong,China,Fuqing,Manufacturing,TRUE,Increased
2024,4,896,3.6 B,Sandeep Engineer,1961,62,Male,India,India,Ahmedabad,Manufacturing,TRUE,Increased
2024,4,896,3.6 B,John Gandel,1934,89,Male,Australia,Australia,Melbourne,Real Estate,FALSE,Increased
2024,4,896,3.6 B,Travis Kalanick,1976,47,Male,United States,United States,Los Angeles,Technology,TRUE,Decreased
2024,4,896,3.6 B,Vladimir Kim,1960,63,Male,Kazakhstan,Kazakhstan,Almaty,Metals & Mining,TRUE,Decreased
2024,4,896,3.6 B,Steven Klinsky,1956,67,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,896,3.6 B,Josh Kushner,1985,38,Male,United States,United States,New York,Finance & Investments,TRUE,Remained Even
2024,4,896,3.6 B,Samuel Tak Lee,1939,84,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Remained Even
2024,4,896,3.6 B,Lee Seo-hyun,1973,50,Female,South Korea,South Korea,Seoul,Technology,FALSE,Increased
2024,4,896,3.6 B,Edwin Leong,1951,72,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,TRUE,Remained Even
2024,4,896,3.6 B,Forrest Li,1978,46,Male,Singapore,Singapore,Singapore,Media & Entertainment,TRUE,Decreased
2024,4,896,3.6 B,Satyanarayan Nuwal,1952,71,Male,India,India,Nagpur,Manufacturing,TRUE,Increased
2024,4,896,3.6 B,Daniel Och,1961,63,Male,United States,United States,Miami Beach,Finance & Investments,TRUE,Decreased
2024,4,896,3.6 B,Fatih Ozmen,1958,66,Male,United States,United States,Reno,Manufacturing,TRUE,Increased
2024,4,896,3.6 B,Bob Parsons,1950,73,Male,United States,United States,Scottsdale,Technology,TRUE,Increased
2024,4,896,3.6 B,Matthias Reinhart,1960,64,Male,Switzerland,Switzerland,Zurich,Finance & Investments,TRUE,Increased
2024,4,896,3.6 B,Ira Rennert,1934,89,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,896,3.6 B,Rodger Riney & family,1946,78,Male,United States,United States,St. Louis,Finance & Investments,TRUE,Increased
2024,4,896,3.6 B,Jayshree Ullal,1961,63,Female,United States,United States,Saratoga,Technology,TRUE,Increased
2024,4,896,3.6 B,Wim van der Leegte & family,1947,76,Male,Netherlands,Netherlands,Eindhoven,Manufacturing,FALSE,Increased
2024,4,896,3.6 B,Anna Katharina Viessmann,1969,54,Female,Germany,Germany,Battenberg,Manufacturing,FALSE,Increased
2024,4,896,3.6 B,Jon Yarbrough,1957,66,Male,United States,United States,Franklin,Gambling & Casinos,TRUE,Increased
2024,4,896,3.6 B,Zhang Hejun,1952,72,Male,China,China,Ningbo,Manufacturing,TRUE,Decreased
2024,4,920,3.5 B,Jose Joao Abdalla Filho,1945,78,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,FALSE,Increased
2024,4,920,3.5 B,Ramon Ang,1954,70,Male,Philippines,Philippines,Manila,Food & Beverage,TRUE,Increased
2024,4,920,3.5 B,Andrej Babis,1954,69,Male,Czech Republic,Czech Republic,Prague,Food & Beverage,TRUE,Decreased
2024,4,920,3.5 B,Markus Blocher,1971,53,Male,Switzerland,Switzerland,Wilen bei Wollerau,Manufacturing,FALSE,Increased
2024,4,920,3.5 B,Norman Braman,1932,91,Male,United States,United States,Miami,Automotive,TRUE,Increased
2024,4,920,3.5 B,Cao Longxiang & family,1957,66,Male,China,China,Taixing,Healthcare,TRUE,Increased
2024,4,920,3.5 B,Jack Cowin,1942,81,Male,Australia,Australia,Sydney,Food & Beverage,TRUE,Increased
2024,4,920,3.5 B,Antonio Del Valle Ruiz & family,1938,85,Male,Mexico,Mexico,Mexico City,Manufacturing,TRUE,Increased
2024,4,920,3.5 B,Gurbachan Singh Dhingra,1950,73,Male,India,India,Delhi,Manufacturing,TRUE,Increased
2024,4,920,3.5 B,Kuldip Singh Dhingra,1947,76,Male,India,India,Delhi,Manufacturing,TRUE,Increased
2024,4,920,3.5 B,David Filo,1966,57,Male,United States,United States,Palo Alto,Technology,TRUE,Increased
2024,4,920,3.5 B,Senapathy Gopalakrishnan,1955,68,Male,India,India,Bangalore,Technology,TRUE,Increased
2024,4,920,3.5 B,Susan Carol Holland,1956,67,Female,Italy,Italy,Milan,Manufacturing,FALSE,Increased
2024,4,920,3.5 B,"Amos Hostetter, Jr.",1937,87,Male,United States,United States,Boston,Media & Entertainment,TRUE,Increased
2024,4,920,3.5 B,Saban Cemil Kazanci,1961,63,Male,Turkey,Turkey,Istanbul,Energy,FALSE,Increased
2024,4,920,3.5 B,Kwon Hyuk-bin,1974,50,Male,South Korea,South Korea,Seoul,Media & Entertainment,TRUE,Decreased
2024,4,920,3.5 B,Richard LeFrak & family,1945,78,Male,United States,United States,New York,Real Estate,FALSE,Decreased
2024,4,920,3.5 B,Lin Chen-hai,1947,77,Male,Taiwan,Taiwan,Taipei,Real Estate,TRUE,Increased
2024,4,920,3.5 B,Madhukar Parekh,1947,77,Male,India,India,Mumbai,Manufacturing,FALSE,Increased
2024,4,920,3.5 B,John Paulson,1955,68,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,920,3.5 B,J.B. Pritzker,1965,59,Male,United States,United States,Springfield,Finance & Investments,FALSE,Decreased
2024,4,920,3.5 B,Leonard Schleifer,1952,71,Male,United States,United States,Tarrytown,Healthcare,TRUE,Increased
2024,4,920,3.5 B,Mikhail Shelkov,1968,55,Male,Russia,Russia,Moscow,Metals & Mining,TRUE,Decreased
2024,4,920,3.5 B,Neil Shen,1967,56,Male,Hong Kong,Hong Kong,Hong Kong,Finance & Investments,TRUE,Increased
2024,4,920,3.5 B,Carl Thoma,1948,75,Male,United States,United States,Dallas,Finance & Investments,TRUE,Increased
2024,4,920,3.5 B,Shamsheer Vayalil,1977,47,Male,India,United Arab Emirates,Abu Dhabi,Healthcare,FALSE,Increased
2024,4,920,3.5 B,Paul-Heinz Wesjohann & family,1943,80,Male,Germany,Germany,Rechterfeld,Food & Beverage,TRUE,Increased
2024,4,920,3.5 B,Hans Peter Wild,1941,82,Male,Switzerland,Switzerland,Zug,Food & Beverage,FALSE,Increased
2024,4,920,3.5 B,Zeng Fangqin,1965,58,Female,Hong Kong,China,Shenzhen,Technology,TRUE,Decreased
2024,4,949,3.4 B,Mohed Altrad,1948,76,Male,France,France,Montpellier,Construction & Engineering,TRUE,Increased
2024,4,949,3.4 B,Giuliana Benetton,1937,86,Female,Italy,Italy,Treviso,Fashion & Retail,TRUE,Increased
2024,4,949,3.4 B,Luciano Benetton,1935,88,Male,Italy,Italy,Ponzano Veneto,Fashion & Retail,TRUE,Increased
